STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1303;2024021803:46;    1;  120.0;    0.0;    0.0;   0;   122.14;2024021804:00;eor
       1303;2024021804:46;    1;  116.0;    0.0;    0.0;   0;   113.19;2024021805:00;eor
       1303;2024021805:46;    1;  115.0;    0.0;    0.0;   0;   103.86;2024021806:00;eor
       1303;2024021806:46;    1;  119.0;    0.0;    0.0;   0;    94.59;2024021807:00;eor
       1303;2024021807:46;    1;  121.0;    3.0;    3.0;   0;    85.75;2024021808:00;eor
       1303;2024021808:46;    1;  120.0;   12.0;   12.0;   0;    77.73;2024021809:00;eor
       1303;2024021809:46;    1;  120.0;   27.0;   27.0;   0;    71.01;2024021810:00;eor
       1303;2024021810:46;    1;  121.0;   22.0;   22.0;   0;    66.09;2024021811:00;eor
       1303;2024021811:46;    1;  122.0;   38.0;   38.0;   0;    63.46;2024021812:00;eor
       1303;2024021812:46;    1;  122.0;   38.0;   38.0;   0;    63.44;2024021813:00;eor
       1303;2024021813:46;    1;  122.0;   25.0;   25.0;   0;    66.05;2024021814:00;eor
       1303;2024021814:46;    1;  123.0;   11.0;   11.0;   0;    70.94;2024021815:00;eor
       1303;2024021815:46;    1;  123.0;    4.0;    5.0;   0;    77.65;2024021816:00;eor
       1303;2024021816:46;    1;  125.0;    3.0;    3.0;   0;    85.64;2024021817:00;eor
       1303;2024021817:46;    1;  127.0;    0.0;    0.0;   0;    94.46;2024021818:00;eor
       1303;2024021818:46;    1;  126.0;    0.0;    0.0;   0;   103.72;2024021819:00;eor
       1303;2024021819:46;    1;  122.0;    0.0;    0.0;   0;   113.02;2024021820:00;eor
       1303;2024021820:46;    1;  125.0;    0.0;    0.0;   0;   121.94;2024021821:00;eor
       1303;2024021821:46;    1;  124.0;    0.0;    0.0;   0;   129.91;2024021822:00;eor
       1303;2024021822:46;    1;  125.0;    0.0;    0.0;   0;   136.16;2024021823:00;eor
       1303;2024021823:46;    1;  125.0;    0.0;    0.0;   0;   139.67;2024021900:00;eor
       1303;2024021900:46;    1;  127.0;    0.0;    0.0;   0;   139.66;2024021901:00;eor
       1303;2024021901:46;    1;  126.0;    0.0;    0.0;   0;   136.11;2024021902:00;eor
       1303;2024021902:46;    1;  125.0;    0.0;    0.0;   0;   129.85;2024021903:00;eor
       1303;2024021903:46;    1;  124.0;    0.0;    0.0;   0;   121.85;2024021904:00;eor
       1303;2024021904:46;    1;  123.0;    0.0;    0.0;   0;   112.91;2024021905:00;eor
       1303;2024021905:46;    1;  124.0;    0.0;    0.0;   0;   103.59;2024021906:00;eor
       1303;2024021906:46;    1;  125.0;    0.0;    0.0;   0;    94.31;2024021907:00;eor
       1303;2024021907:46;    1;  125.0;    5.0;    5.0;   0;    85.46;2024021908:00;eor
       1303;2024021908:46;    1;  125.0;   21.0;   22.0;   0;    77.43;2024021909:00;eor
       1303;2024021909:46;    1;  123.0;   46.0;   46.0;   2;    70.69;2024021910:00;eor
       1303;2024021910:46;    1;  124.0;   54.0;   54.0;   1;    65.75;2024021911:00;eor
       1303;2024021911:46;    1;  128.0;   33.0;   33.0;   0;    63.11;2024021912:00;eor
       1303;2024021912:46;    1;  126.0;   50.0;   50.0;   0;    63.09;2024021913:00;eor
       1303;2024021913:46;    1;  126.0;   37.0;   37.0;   0;    65.70;2024021914:00;eor
       1303;2024021914:46;    1;  126.0;   16.0;   16.0;   0;    70.62;2024021915:00;eor
       1303;2024021915:45;    1;  127.0;    7.0;    7.0;   0;    77.34;2024021916:00;eor
       1303;2024021916:45;    1;  126.0;    6.0;    6.0;   0;    85.35;2024021917:00;eor
       1303;2024021917:45;    1;  125.0;    0.0;    0.0;   0;    94.19;2024021918:00;eor
       1303;2024021918:45;    1;  127.0;    0.0;    0.0;   0;   103.45;2024021919:00;eor
       1303;2024021919:45;    1;  125.0;    0.0;    0.0;   0;   112.74;2024021920:00;eor
       1303;2024021920:45;    1;  124.0;    0.0;    0.0;   0;   121.65;2024021921:00;eor
       1303;2024021921:45;    1;  123.0;    0.0;    0.0;   0;   129.61;2024021922:00;eor
       1303;2024021922:45;    1;  123.0;    0.0;    0.0;   0;   135.82;2024021923:00;eor
       1303;2024021923:45;    1;  122.0;    0.0;    0.0;   0;   139.32;2024022000:00;eor
       1303;2024022000:45;    1;  122.0;    0.0;    0.0;   0;   139.31;2024022001:00;eor
       1303;2024022001:45;    1;  123.0;    0.0;    0.0;   0;   135.78;2024022002:00;eor
       1303;2024022002:45;    1;  114.0;    0.0;    0.0;   0;   129.54;2024022003:00;eor
       1303;2024022003:45;    1;  107.0;    0.0;    0.0;   0;   121.57;2024022004:00;eor
       1303;2024022004:45;    1;  111.0;    0.0;    0.0;   0;   112.64;2024022005:00;eor
       1303;2024022005:45;    1;  110.0;    0.0;    0.0;   0;   103.32;2024022006:00;eor
       1303;2024022006:45;    1;  110.0;    0.0;    0.0;   0;    94.03;2024022007:00;eor
       1303;2024022007:45;    1;  114.0;   10.0;   10.0;   0;    85.17;2024022008:00;eor
       1303;2024022008:45;    1;  118.0;   28.0;   28.0;   0;    77.12;2024022009:00;eor
       1303;2024022009:45;    1;  119.0;   44.0;   44.0;   0;    70.36;2024022010:00;eor
       1303;2024022010:45;    1;  119.0;   49.0;   49.0;   0;    65.40;2024022011:00;eor
       1303;2024022011:45;    1;  117.0;   53.0;   53.0;   0;    62.75;2024022012:00;eor
       1303;2024022012:45;    1;  110.0;   73.0;   73.0;   0;    62.74;2024022013:00;eor
       1303;2024022013:45;    1;  110.0;   84.0;   86.0;   3;    65.36;2024022014:00;eor
       1303;2024022014:45;    1;  116.0;   71.0;   72.0;  15;    70.29;2024022015:00;eor
       1303;2024022015:45;    1;  113.0;   32.0;   32.0;   0;    77.03;2024022016:00;eor
       1303;2024022016:45;    1;  109.0;   14.0;   15.0;   0;    85.06;2024022017:00;eor
       1303;2024022017:45;    1;  108.0;    0.0;    0.0;   0;    93.91;2024022018:00;eor
       1303;2024022018:45;    1;  109.0;    0.0;    0.0;   0;   103.17;2024022019:00;eor
       1303;2024022019:45;    1;  123.0;    0.0;    0.0;   0;   112.46;2024022020:00;eor
       1303;2024022020:45;    1;  124.0;    0.0;    0.0;   0;   121.36;2024022021:00;eor
       1303;2024022021:45;    1;  124.0;    0.0;    0.0;   0;   129.29;2024022022:00;eor
       1303;2024022022:45;    1;  124.0;    0.0;    0.0;   0;   135.49;2024022023:00;eor
       1303;2024022023:45;    1;  124.0;    0.0;    0.0;   0;   138.97;2024022100:00;eor
       1303;2024022100:45;    1;  124.0;    0.0;    0.0;   0;   138.95;2024022101:00;eor
       1303;2024022101:45;    1;  122.0;    0.0;    0.0;   0;   135.44;2024022102:00;eor
       1303;2024022102:45;    1;  118.0;    0.0;    0.0;   0;   129.23;2024022103:00;eor
       1303;2024022103:45;    1;  113.0;    0.0;    0.0;   0;   121.27;2024022104:00;eor
       1303;2024022104:45;    1;  121.0;    0.0;    0.0;   0;   112.36;2024022105:00;eor
       1303;2024022105:45;    1;  122.0;    0.0;    0.0;   0;   103.04;2024022106:00;eor
       1303;2024022106:45;    1;  122.0;    0.0;    0.0;   0;    93.75;2024022107:00;eor
       1303;2024022107:45;    1;  122.0;    6.0;    6.0;   0;    84.87;2024022108:00;eor
       1303;2024022108:45;    1;  122.0;   21.0;   21.0;   0;    76.81;2024022109:00;eor
       1303;2024022109:45;    1;  122.0;   32.0;   32.0;   0;    70.03;2024022110:00;eor
       1303;2024022110:45;    1;  123.0;   41.0;   42.0;   0;    65.05;2024022111:00;eor
       1303;2024022111:45;    1;   -999;   -999;   -999;   0;    62.39;2024022112:00;eor
       1303;2024022112:45;    1;  117.0;   73.0;   75.0;   0;    62.38;2024022113:00;eor
       1303;2024022113:45;    1;  113.0;   82.0;   90.0;   0;    65.01;2024022114:00;eor
       1303;2024022114:45;    1;  114.0;   54.0;   56.0;   0;    69.96;2024022115:00;eor
       1303;2024022115:45;    1;  117.0;   26.0;   27.0;   0;    76.72;2024022116:00;eor
       1303;2024022116:45;    1;  123.0;    5.0;    5.0;   0;    84.76;2024022117:00;eor
       1303;2024022117:45;    1;  125.0;    0.0;    0.0;   0;    93.62;2024022118:00;eor
       1303;2024022118:45;    1;  126.0;    0.0;    0.0;   0;   102.89;2024022119:00;eor
       1303;2024022119:45;    1;  126.0;    0.0;    0.0;   0;   112.18;2024022120:00;eor
       1303;2024022120:45;    1;  126.0;    0.0;    0.0;   0;   121.06;2024022121:00;eor
       1303;2024022121:45;    1;  127.0;    0.0;    0.0;   0;   128.98;2024022122:00;eor
       1303;2024022122:45;    1;  127.0;    0.0;    0.0;   0;   135.15;2024022123:00;eor
       1303;2024022123:45;    1;  127.0;    0.0;    0.0;   0;   138.61;2024022200:00;eor
       1303;2024022200:45;    1;  128.0;    0.0;    0.0;   0;   138.59;2024022201:00;eor
       1303;2024022201:45;    1;  128.0;    0.0;    0.0;   0;   135.10;2024022202:00;eor
       1303;2024022202:45;    1;  129.0;    0.0;    0.0;   0;   128.91;2024022203:00;eor
       1303;2024022203:45;    1;  129.0;    0.0;    0.0;   0;   120.98;2024022204:00;eor
       1303;2024022204:45;    1;  129.0;    0.0;    0.0;   0;   112.07;2024022205:00;eor
       1303;2024022205:45;    1;  130.0;    0.0;    0.0;   0;   102.76;2024022206:00;eor
       1303;2024022206:45;    1;  128.0;    0.0;    0.0;   0;    93.47;2024022207:00;eor
       1303;2024022207:45;    1;  125.0;   13.0;   13.0;   0;    84.58;2024022208:00;eor
       1303;2024022208:45;    1;  127.0;   28.0;   28.0;   0;    76.50;2024022209:00;eor
       1303;2024022209:45;    1;  127.0;   35.0;   35.0;   0;    69.70;2024022210:00;eor
       1303;2024022210:45;    1;  129.0;   46.0;   47.0;   0;    64.70;2024022211:00;eor
       1303;2024022211:45;    1;  130.0;   65.0;   67.0;   0;    62.03;2024022212:00;eor
       1303;2024022212:45;    1;  129.0;   78.0;   91.0;  12;    62.02;2024022213:00;eor
       1303;2024022213:45;    1;  134.0;   44.0;   44.0;   0;    64.66;2024022214:00;eor
       1303;2024022214:45;    1;  132.0;   23.0;   23.0;   0;    69.63;2024022215:00;eor
       1303;2024022215:45;    1;  128.0;   20.0;   20.0;   0;    76.41;2024022216:00;eor
       1303;2024022216:45;    1;  127.0;    8.0;    9.0;   0;    84.47;2024022217:00;eor
       1303;2024022217:45;    1;  128.0;    0.0;    0.0;   0;    93.34;2024022218:00;eor
       1303;2024022218:45;    1;  129.0;    0.0;    0.0;   0;   102.61;2024022219:00;eor
       1303;2024022219:45;    1;  127.0;    0.0;    0.0;   0;   111.90;2024022220:00;eor
       1303;2024022220:45;    1;  121.0;    0.0;    0.0;   0;   120.77;2024022221:00;eor
       1303;2024022221:45;    1;  116.0;    0.0;    0.0;   0;   128.66;2024022222:00;eor
       1303;2024022222:45;    1;  103.0;    0.0;    0.0;   0;   134.81;2024022223:00;eor
       1303;2024022223:45;    1;  119.0;    0.0;    0.0;   0;   138.25;2024022300:00;eor
       1303;2024022300:45;    1;  117.0;    0.0;    0.0;   0;   138.23;2024022301:00;eor
       1303;2024022301:45;    1;  105.0;    0.0;    0.0;   0;   134.76;2024022302:00;eor
       1303;2024022302:45;    1;  113.0;    0.0;    0.0;   0;   128.59;2024022303:00;eor
       1303;2024022303:45;    1;  111.0;    0.0;    0.0;   0;   120.68;2024022304:00;eor
       1303;2024022304:45;    1;  116.0;    0.0;    0.0;   0;   111.79;2024022305:00;eor
       1303;2024022305:45;    1;  115.0;    0.0;    0.0;   0;   102.48;2024022306:00;eor
       1303;2024022306:45;    1;  109.0;    0.0;    0.0;   0;    93.18;2024022307:00;eor
       1303;2024022307:45;    1;   97.0;   16.0;   29.0;  30;    84.28;2024022308:00;eor
       1303;2024022308:45;    1;   96.0;   32.0;   78.0;  53;    76.19;2024022309:00;eor
       1303;2024022309:45;    1;  113.0;   47.0;   52.0;  14;    69.37;2024022310:00;eor
       1303;2024022310:45;    1;  117.0;   62.0;   64.0;   1;    64.35;2024022311:00;eor
       1303;2024022311:45;    1;  118.0;   41.0;   43.0;   2;    61.67;2024022312:00;eor
       1303;2024022312:45;    1;  119.0;   27.0;   28.0;   0;    61.65;2024022313:00;eor
       1303;2024022313:45;    1;  119.0;   29.0;   30.0;   0;    64.31;2024022314:00;eor
       1303;2024022314:45;    1;  117.0;   42.0;   44.0;   1;    69.30;2024022315:00;eor
       1303;2024022315:45;    1;  118.0;   22.0;   23.0;   0;    76.10;2024022316:00;eor
       1303;2024022316:45;    1;  113.0;    7.0;    7.0;   0;    84.17;2024022317:00;eor
       1303;2024022317:45;    1;  114.0;    0.0;    0.0;   0;    93.05;2024022318:00;eor
       1303;2024022318:45;    1;   98.0;    0.0;    0.0;   0;   102.32;2024022319:00;eor
       1303;2024022319:45;    1;  110.0;    0.0;    0.0;   0;   111.61;2024022320:00;eor
       1303;2024022320:45;    1;  110.0;    0.0;    0.0;   0;   120.47;2024022321:00;eor
       1303;2024022321:45;    1;  100.0;    0.0;    0.0;   0;   128.34;2024022322:00;eor
       1303;2024022322:45;    1;  102.0;    0.0;    0.0;   0;   134.46;2024022323:00;eor
       1303;2024022323:45;    1;  112.0;    0.0;    0.0;   0;   137.88;2024022400:00;eor
       1303;2024022400:45;    1;  115.0;    0.0;    0.0;   0;   137.87;2024022401:00;eor
       1303;2024022401:45;    1;  113.0;    0.0;    0.0;   0;   134.42;2024022402:00;eor
       1303;2024022402:45;    1;  109.0;    0.0;    0.0;   0;   128.27;2024022403:00;eor
       1303;2024022403:45;    1;  111.0;    0.0;    0.0;   0;   120.38;2024022404:00;eor
       1303;2024022404:45;    1;  113.0;    0.0;    0.0;   0;   111.50;2024022405:00;eor
       1303;2024022405:45;    1;  114.0;    0.0;    0.0;   0;   102.19;2024022406:00;eor
       1303;2024022406:45;    1;  116.0;    0.0;    0.0;   0;    92.89;2024022407:00;eor
       1303;2024022407:45;    1;  106.0;    9.0;   10.0;   0;    83.98;2024022408:00;eor
       1303;2024022408:45;    1;  116.0;   18.0;   18.0;   0;    75.87;2024022409:00;eor
       1303;2024022409:45;    1;  121.0;   18.0;   18.0;   0;    69.03;2024022410:00;eor
       1303;2024022410:45;    1;  114.0;   73.0;   77.0;   3;    64.00;2024022411:00;eor
       1303;2024022411:45;    1;  111.0;   73.0;  116.0;  17;    61.30;2024022412:00;eor
       1303;2024022412:45;    1;  113.0;   52.0;   72.0;  16;    61.29;2024022413:00;eor
       1303;2024022413:45;    1;  112.0;   53.0;   61.0;   4;    63.96;2024022414:00;eor
       1303;2024022414:45;    1;  115.0;   48.0;   55.0;   3;    68.96;2024022415:00;eor
       1303;2024022415:45;    1;  107.0;   35.0;   47.0;  17;    75.78;2024022416:00;eor
       1303;2024022416:45;    1;  106.0;   14.0;   18.0;  16;    83.87;2024022417:00;eor
       1303;2024022417:45;    1;   94.0;    0.0;    1.0;   0;    92.76;2024022418:00;eor
       1303;2024022418:45;    1;  102.0;    0.0;    0.0;   0;   102.04;2024022419:00;eor
       1303;2024022419:45;    1;   92.0;    0.0;    0.0;   0;   111.32;2024022420:00;eor
       1303;2024022420:45;    1;   91.0;    0.0;    0.0;   0;   120.17;2024022421:00;eor
       1303;2024022421:45;    1;   93.0;    0.0;    0.0;   0;   128.02;2024022422:00;eor
       1303;2024022422:45;    1;   95.0;    0.0;    0.0;   0;   134.11;2024022423:00;eor
       1303;2024022423:45;    1;  106.0;    0.0;    0.0;   0;   137.52;2024022500:00;eor
       1303;2024022500:45;    1;  116.0;    0.0;    0.0;   0;   137.50;2024022501:00;eor
       1303;2024022501:45;    1;  115.0;    0.0;    0.0;   0;   134.07;2024022502:00;eor
       1303;2024022502:45;    1;  114.0;    0.0;    0.0;   0;   127.95;2024022503:00;eor
       1303;2024022503:45;    1;  109.0;    0.0;    0.0;   0;   120.08;2024022504:00;eor
       1303;2024022504:45;    1;  116.0;    0.0;    0.0;   0;   111.21;2024022505:00;eor
       1303;2024022505:45;    1;  117.0;    0.0;    0.0;   0;   101.91;2024022506:00;eor
       1303;2024022506:45;    1;  116.0;    0.0;    0.0;   0;    92.60;2024022507:00;eor
       1303;2024022507:45;    1;  115.0;   13.0;   14.0;   0;    83.68;2024022508:00;eor
       1303;2024022508:45;    1;  115.0;   28.0;   28.0;   0;    75.55;2024022509:00;eor
       1303;2024022509:45;    1;  115.0;   55.0;   58.0;   0;    68.69;2024022510:00;eor
       1303;2024022510:45;    1;  117.0;   81.0;   87.0;   5;    63.64;2024022511:00;eor
       1303;2024022511:45;    1;  117.0;   71.0;   84.0;   8;    60.93;2024022512:00;eor
       1303;2024022512:45;    1;  115.0;   64.0;   90.0;  16;    60.92;2024022513:00;eor
       1303;2024022513:45;    1;  119.0;   48.0;   52.0;   0;    63.60;2024022514:00;eor
       1303;2024022514:45;    1;  120.0;   32.0;   36.0;   4;    68.62;2024022515:00;eor
       1303;2024022515:45;    1;  100.0;   29.0;   61.0;  32;    75.46;2024022516:00;eor
       1303;2024022516:45;    1;   96.0;   11.0;   13.0;  13;    83.57;2024022517:00;eor
       1303;2024022517:45;    1;  109.0;    1.0;    1.0;   2;    92.47;2024022518:00;eor
       1303;2024022518:45;    1;  111.0;    0.0;    0.0;   0;   101.75;2024022519:00;eor
       1303;2024022519:45;    1;   92.0;    0.0;    0.0;   0;   111.03;2024022520:00;eor
       1303;2024022520:45;    1;   95.0;    0.0;    0.0;   0;   119.86;2024022521:00;eor
       1303;2024022521:45;    1;  102.0;    0.0;    0.0;   0;   127.69;2024022522:00;eor
       1303;2024022522:45;    1;  111.0;    0.0;    0.0;   0;   133.76;2024022523:00;eor
       1303;2024022523:45;    1;  118.0;    0.0;    0.0;   0;   137.15;2024022600:00;eor
       1303;2024022600:45;    1;  118.0;    0.0;    0.0;   0;   137.13;2024022601:00;eor
       1303;2024022601:45;    1;  117.0;    0.0;    0.0;   0;   133.72;2024022602:00;eor
       1303;2024022602:45;    1;  115.0;    0.0;    0.0;   0;   127.63;2024022603:00;eor
       1303;2024022603:45;    1;  120.0;    0.0;    0.0;   0;   119.77;2024022604:00;eor
       1303;2024022604:45;    1;  120.0;    0.0;    0.0;   0;   110.92;2024022605:00;eor
       1303;2024022605:45;    1;  119.0;    0.0;    0.0;   0;   101.62;2024022606:00;eor
       1303;2024022606:45;    1;  119.0;    0.0;    0.0;   0;    92.31;2024022607:00;eor
       1303;2024022607:45;    1;  119.0;    4.0;    4.0;   0;    83.38;2024022608:00;eor
       1303;2024022608:45;    1;  120.0;   13.0;   13.0;   0;    75.23;2024022609:00;eor
       1303;2024022609:45;    1;  120.0;   16.0;   17.0;   0;    68.35;2024022610:00;eor
       1303;2024022610:45;    1;  121.0;   20.0;   20.0;   0;    63.28;2024022611:00;eor
       1303;2024022611:45;    1;  121.0;   31.0;   32.0;   0;    60.56;2024022612:00;eor
       1303;2024022612:45;    1;  120.0;   49.0;   50.0;   0;    60.55;2024022613:00;eor
       1303;2024022613:45;    1;  118.0;   51.0;   51.0;   0;    63.24;2024022614:00;eor
       1303;2024022614:45;    1;  118.0;   42.0;   43.0;   0;    68.28;2024022615:00;eor
       1303;2024022615:45;    1;  119.0;   24.0;   24.0;   0;    75.14;2024022616:00;eor
       1303;2024022616:45;    1;  119.0;    4.0;    4.0;   0;    83.27;2024022617:00;eor
       1303;2024022617:45;    1;  121.0;    0.0;    0.0;   0;    92.18;2024022618:00;eor
       1303;2024022618:45;    1;  119.0;    0.0;    0.0;   0;   101.46;2024022619:00;eor
       1303;2024022619:45;    1;  116.0;    0.0;    0.0;   0;   110.73;2024022620:00;eor
       1303;2024022620:45;    1;  116.0;    0.0;    0.0;   0;   119.56;2024022621:00;eor
       1303;2024022621:45;    1;  119.0;    0.0;    0.0;   0;   127.37;2024022622:00;eor
       1303;2024022622:45;    1;  119.0;    0.0;    0.0;   0;   133.41;2024022623:00;eor
       1303;2024022623:45;    1;  118.0;    0.0;    0.0;   0;   136.78;2024022700:00;eor
       1303;2024022700:45;    1;  115.0;    0.0;    0.0;   0;   136.76;2024022701:00;eor
       1303;2024022701:45;    1;  114.0;    0.0;    0.0;   0;   133.36;2024022702:00;eor
       1303;2024022702:44;    1;  113.0;    0.0;    0.0;   0;   127.30;2024022703:00;eor
       1303;2024022703:44;    1;  114.0;    0.0;    0.0;   0;   119.46;2024022704:00;eor
       1303;2024022704:44;    1;  111.0;    0.0;    0.0;   0;   110.62;2024022705:00;eor
       1303;2024022705:44;    1;  111.0;    0.0;    0.0;   0;   101.33;2024022706:00;eor
       1303;2024022706:44;    1;  112.0;    0.0;    0.0;   0;    92.02;2024022707:00;eor
       1303;2024022707:44;    1;  115.0;    8.0;    9.0;   0;    83.07;2024022708:00;eor
       1303;2024022708:44;    1;  115.0;   25.0;   26.0;   0;    74.91;2024022709:00;eor
       1303;2024022709:44;    1;  115.0;   45.0;   46.0;   0;    68.01;2024022710:00;eor
       1303;2024022710:44;    1;  116.0;   36.0;   37.0;   0;    62.92;2024022711:00;eor
       1303;2024022711:44;    1;  102.0;   96.0;  138.0;  23;    60.19;2024022712:00;eor
       1303;2024022712:44;    1;   -999;  100.0;  160.0;  44;    60.17;2024022713:00;eor
       1303;2024022713:44;    1;   90.0;   46.0;  162.0;  59;    62.88;2024022714:00;eor
       1303;2024022714:44;    1;   90.0;   28.0;  129.0;  60;    67.94;2024022715:00;eor
       1303;2024022715:44;    1;   90.0;   22.0;   80.0;  60;    74.82;2024022716:00;eor
       1303;2024022716:44;    1;   89.0;   12.0;   30.0;  60;    82.96;2024022717:00;eor
       1303;2024022717:44;    1;   89.0;    1.0;    1.0;   9;    91.88;2024022718:00;eor
       1303;2024022718:44;    1;   87.0;    0.0;    0.0;   0;   101.17;2024022719:00;eor
       1303;2024022719:44;    1;   86.0;    0.0;    0.0;   0;   110.44;2024022720:00;eor
       1303;2024022720:44;    1;   86.0;    0.0;    0.0;   0;   119.25;2024022721:00;eor
       1303;2024022721:44;    1;   86.0;    0.0;    0.0;   0;   127.04;2024022722:00;eor
       1303;2024022722:44;    1;   85.0;    0.0;    0.0;   0;   133.06;2024022723:00;eor
       1303;2024022723:44;    1;   86.0;    0.0;    0.0;   0;   136.40;2024022800:00;eor
       1303;2024022800:44;    1;   87.0;    0.0;    0.0;   0;   136.39;2024022801:00;eor
       1303;2024022801:44;    1;  107.0;    0.0;    0.0;   0;   133.01;2024022802:00;eor
       1303;2024022802:44;    1;  113.0;    0.0;    0.0;   0;   126.97;2024022803:00;eor
       1303;2024022803:44;    1;  114.0;    0.0;    0.0;   0;   119.16;2024022804:00;eor
       1303;2024022804:44;    1;  117.0;    0.0;    0.0;   0;   110.33;2024022805:00;eor
       1303;2024022805:44;    1;  117.0;    0.0;    0.0;   0;   101.04;2024022806:00;eor
       1303;2024022806:44;    1;  117.0;    0.0;    0.0;   0;    91.72;2024022807:00;eor
       1303;2024022807:44;    1;  117.0;    7.0;    7.0;   0;    82.77;2024022808:00;eor
       1303;2024022808:44;    1;  117.0;   24.0;   24.0;   0;    74.59;2024022809:00;eor
       1303;2024022809:44;    1;  117.0;   37.0;   38.0;   0;    67.67;2024022810:00;eor
       1303;2024022810:44;    1;  116.0;   69.0;   70.0;   0;    62.56;2024022811:00;eor
       1303;2024022811:44;    1;  108.0;   95.0;  119.0;  14;    59.82;2024022812:00;eor
       1303;2024022812:44;    1;   96.0;   85.0;  157.0;  53;    59.80;2024022813:00;eor
       1303;2024022813:44;    1;  101.0;   93.0;  133.0;  58;    62.52;2024022814:00;eor
       1303;2024022814:44;    1;  105.0;   69.0;   76.0;   2;    67.60;2024022815:00;eor
       1303;2024022815:44;    1;  106.0;   45.0;   48.0;   0;    74.50;2024022816:00;eor
       1303;2024022816:44;    1;  108.0;   16.0;   17.0;   0;    82.65;2024022817:00;eor
       1303;2024022817:44;    1;  102.0;    1.0;    2.0;   0;    91.59;2024022818:00;eor
       1303;2024022818:44;    1;  102.0;    0.0;    0.0;   0;   100.88;2024022819:00;eor
       1303;2024022819:44;    1;  102.0;    0.0;    0.0;   0;   110.14;2024022820:00;eor
       1303;2024022820:44;    1;  100.0;    0.0;    0.0;   0;   118.94;2024022821:00;eor
       1303;2024022821:44;    1;   96.0;    0.0;    0.0;   0;   126.70;2024022822:00;eor
       1303;2024022822:44;    1;   96.0;    0.0;    0.0;   0;   132.70;2024022823:00;eor
       1303;2024022823:44;    1;   93.0;    0.0;    0.0;   0;   136.03;2024022900:00;eor
       1303;2024022900:44;    1;   93.0;    0.0;    0.0;   0;   136.01;2024022901:00;eor
       1303;2024022901:44;    1;   93.0;    0.0;    0.0;   0;   132.65;2024022902:00;eor
       1303;2024022902:44;    1;   92.0;    0.0;    0.0;   0;   126.63;2024022903:00;eor
       1303;2024022903:44;    1;   94.0;    0.0;    0.0;   0;   118.84;2024022904:00;eor
       1303;2024022904:44;    1;   95.0;    0.0;    0.0;   0;   110.03;2024022905:00;eor
       1303;2024022905:44;    1;   94.0;    0.0;    0.0;   0;   100.74;2024022906:00;eor
       1303;2024022906:44;    1;   95.0;    1.0;    1.0;   0;    91.42;2024022907:00;eor
       1303;2024022907:44;    1;  101.0;   25.0;   33.0;  34;    82.46;2024022908:00;eor
       1303;2024022908:44;    1;  102.0;   47.0;   81.0;  58;    74.26;2024022909:00;eor
       1303;2024022909:44;    1;  107.0;   65.0;  110.0;  53;    67.32;2024022910:00;eor
       1303;2024022910:44;    1;  120.0;   79.0;   81.0;   0;    62.19;2024022911:00;eor
       1303;2024022911:44;    1;  121.0;   69.0;   70.0;   0;    59.44;2024022912:00;eor
       1303;2024022912:44;    1;  122.0;   68.0;   69.0;   0;    59.42;2024022913:00;eor
       1303;2024022913:44;    1;  120.0;   61.0;   62.0;   0;    62.15;2024022914:00;eor
       1303;2024022914:44;    1;  120.0;   47.0;   48.0;   0;    67.25;2024022915:00;eor
       1303;2024022915:44;    1;  121.0;   27.0;   28.0;   0;    74.17;2024022916:00;eor
       1303;2024022916:44;    1;  118.0;   12.0;   13.0;   0;    82.34;2024022917:00;eor
       1303;2024022917:44;    1;  116.0;    1.0;    1.0;   0;    91.29;2024022918:00;eor
       1303;2024022918:44;    1;  120.0;    0.0;    0.0;   0;   100.59;2024022919:00;eor
       1303;2024022919:44;    1;  122.0;    0.0;    0.0;   0;   109.84;2024022920:00;eor
       1303;2024022920:44;    1;  123.0;    0.0;    0.0;   0;   118.62;2024022921:00;eor
       1303;2024022921:44;    1;  117.0;    0.0;    0.0;   0;   126.37;2024022922:00;eor
       1303;2024022922:44;    1;  125.0;    0.0;    0.0;   0;   132.34;2024022923:00;eor
       1303;2024022923:44;    1;  119.0;    0.0;    0.0;   0;   135.65;2024030100:00;eor
       1303;2024030100:44;    1;  118.0;    0.0;    0.0;   0;   135.64;2024030101:00;eor
       1303;2024030101:44;    1;  108.0;    0.0;    0.0;   0;   132.29;2024030102:00;eor
       1303;2024030102:44;    1;  103.0;    0.0;    0.0;   0;   126.30;2024030103:00;eor
       1303;2024030103:44;    1;  109.0;    0.0;    0.0;   0;   118.53;2024030104:00;eor
       1303;2024030104:44;    1;  115.0;    0.0;    0.0;   0;   109.73;2024030105:00;eor
       1303;2024030105:44;    1;  123.0;    0.0;    0.0;   0;   100.45;2024030106:00;eor
       1303;2024030106:44;    1;  125.0;    0.0;    0.0;   0;    91.13;2024030107:00;eor
       1303;2024030107:44;    1;  123.0;    3.0;    3.0;   0;    82.15;2024030108:00;eor
       1303;2024030108:44;    1;  122.0;   10.0;   10.0;   0;    73.94;2024030109:00;eor
       1303;2024030109:44;    1;  117.0;   38.0;   45.0;   3;    66.98;2024030110:00;eor
       1303;2024030110:44;    1;  115.0;   76.0;   82.0;  11;    61.83;2024030111:00;eor
